['36.22', '-118.802'];[12, 16, 17, 17, 18, 20, 24, 29, 35, 43, 45, 74, 81, 81, 116, 135, 157, 157, 168, 203, 203, 227, 264, 296, 352, 372, 382, 397, 411, 422, 422, 441, 447, 453, 472, 491, 504, 532, 578, 626, 633, 640, 680, 720, 743, 757, 858, 916, 969, 1013, 1079, 1140, 1159, 1241, 1268, 1295, 1338, 1426, 1430, 1436, 1539, 1552, 1603, 1641, 1641, 1641, 1641, 1771, 1796, 1835, 1844, 1844, 1844, 1897, 2004, 2026, 2083, 2116, 2116, 2116, 2220, 2381, 2432, 2475, 2564, 2564, 2564, 2664, 2664, 2881, 3004, 3046, 3046, 3046, 3177, 3434, 3533, 3646, 3705, 3705, 3705, 3872, 4014, 4156, 4323, 4521, 4627, 4627, 4627, 5009, 5175, 5298, 5509, 5678, 5678, 5678, 5942, 6209, 6332, 6480, 6683, 6683, 6683, 6896, 7120, 7603, 7876, 8210, 8210, 8210, 8534, 8862, 9076, 9241, 9454, 9454, 9454, 9745, 9990, 10078, 10334, 10475, 10475, 10475, 10862, 11549, 11643, 11847, 12105, 12105, 12105, 12451, 12718, 12836, 12836, 13022, 13117, 13196, 13303, 13431, 13609, 13673, 13775, 13884, 13890, 14079, 14079, 14305, 14442, 14552, 14677, 14677, 14677, 14677, 14816, 14967, 15043, 15114, 15114, 15114, 15270, 15361, 15486, 15517, 15599, 15599, 15599, 15687, 15782, 15829, 15897, 15970, 15970, 15970, 16071, 16137, 16204, 16267, 16322, 16399, 16399, 16399, 16490, 16607, 16634, 16718, 16794, 16794, 16794, 16890, 16976, 17015, 17072, 17120, 17120, 17120, 17206, 17317, 17365, 17425, 17495, 17495, 17495, 17590, 17678, 17730, 17800, 17852, 17852, 17852, 17947, 18053, 18117, 18208, 18312, 18312, 18312, 18429, 18610, 18610, 18741, 18896, 18896, 18896, 19054, 19320, 19461, 19553, 19673, 19752, 19818, 19882, 20352, 20550, 20649, 20634, 20701, 20747, 20793, 20913, 21645, 21789, 22088, 22386, 22660, 22756, 22857, 23662, 24239, 24624, 25042, 25333, 25496, 25735, 27026, 27500, 27852, 28322, 28734, 29078, 29482, 30051, 30422, 30827, 31323, 31665, 31864, 32109, 32578]
['36.219', '-121.241'];[11, 14, 20, 24, 24, 24, 32, 36, 36, 40, 42, 48, 53, 57, 62, 62, 62, 64, 69, 71, 79, 82, 87, 87, 100, 108, 119, 119, 136, 141, 148, 150, 152, 154, 169, 169, 183, 183, 185, 191, 198, 206, 213, 222, 235, 235, 237, 241, 247, 250, 267, 279, 279, 299, 299, 308, 317, 322, 341, 341, 349, 349, 355, 362, 371, 395, 413, 429, 429, 469, 477, 509, 530, 545, 571, 586, 621, 640, 667, 732, 751, 763, 791, 814, 865, 899, 949, 995, 1015, 1075, 1121, 1156, 1181, 1225, 1291, 1341, 1397, 1416, 1429, 1444, 1548, 1605, 1623, 1642, 1691, 1748, 1791, 1915, 2064, 2151, 2239, 2270, 2343, 2419, 2540, 2682, 2790, 2835, 2913, 2983, 3059, 3162, 3228, 3353, 3379, 3545, 3726, 3865, 3953, 4002, 4082, 4140, 4288, 4457, 4542, 4797, 4822, 4924, 4966, 4966, 5120, 5156, 5212, 5293, 5446, 5494, 5628, 5803, 5890, 6057, 6461, 6548, 6662, 6785, 6785, 6892, 6974, 7081, 7226, 7274, 7393, 7451, 7522, 7619, 7685, 7980, 7980, 8068, 8149, 8244, 8326, 8439, 8570, 8629, 8661, 8698, 8738, 8761, 8904, 8992, 9011, 9089, 9197, 9337, 9360, 9467, 9550, 9568, 9645, 9701, 9772, 9807, 9884, 9953, 10008, 10029, 10050, 10087, 10181, 10219, 10312, 10359, 10402, 10433, 10475, 10560, 10587, 10626, 10659, 10684, 10748, 10827, 10887, 10943, 11022, 11091, 11117, 11158, 11225, 11284, 11321, 11372, 11399, 11419, 11472, 11538, 11616, 11705, 11752, 11802, 11817, 11906, 11956, 11998, 12136, 12136, 12312, 12366, 12463, 12534, 12606, 12701, 12854, 13034, 13110, 13220, 13340, 13410, 13738, 13886, 13887, 14265, 14354, 14695, 14750, 14753, 15328, 15474, 15621, 15837, 15835, 16064, 16218, 16737, 17077, 17426, 17746, 17752, 17891, 18266, 18421, 18596, 18913, 19154, 19905, 21107, 21951, 22336, 22799, 23250, 23673, 24152, 24856, 25131, 25788, 26010, 26322, 26723, 26894]
['36.757', '-119.647'];[6, 6, 13, 18, 19, 27, 31, 43, 43, 53, 68, 82, 94, 100, 103, 108, 124, 146, 156, 173, 191, 201, 201, 222, 251, 265, 295, 311, 315, 315, 351, 371, 395, 419, 443, 443, 458, 458, 498, 538, 538, 538, 615, 615, 633, 633, 672, 777, 777, 813, 841, 885, 945, 984, 984, 1074, 1074, 1156, 1192, 1192, 1287, 1338, 1338, 1372, 1417, 1448, 1482, 1482, 1535, 1658, 1658, 1714, 1743, 1743, 1882, 1914, 1944, 2014, 2080, 2122, 2122, 2216, 2318, 2395, 2395, 2547, 2547, 2706, 2788, 2788, 3058, 3187, 3245, 3245, 3485, 3672, 3892, 4053, 4374, 4474, 4474, 4811, 4811, 4811, 5289, 5626, 5626, 5851, 6110, 6110, 6924, 7281, 7627, 7627, 7906, 8282, 8282, 8756, 8941, 9124, 9565, 9954, 9954, 10639, 10970, 11412, 11756, 12148, 12564, 12564, 12564, 13209, 13336, 14312, 14439, 14439, 15083, 15083, 15759, 15945, 16625, 16625, 17031, 17290, 17846, 17846, 17978, 18344, 19157, 19157, 19900, 19900, 21010, 21798, 22167, 22535, 22840, 23197, 23414, 23618, 23932, 24071, 24367, 24612, 24821, 24963, 25185, 25542, 25785, 25978, 26147, 26325, 26471, 26565, 26640, 26724, 26783, 26917, 27076, 27196, 27232, 27312, 27381, 27487, 27560, 27668, 27769, 27843, 27944, 28019, 28106, 28199, 28336, 28441, 28517, 28569, 28621, 28706, 28796, 28855, 28975, 29065, 29136, 29136, 29069, 29111, 29208, 29286, 29419, 29523, 29579, 29650, 29727, 29796, 29911, 30051, 30152, 30220, 30328, 30471, 30590, 30752, 30858, 30969, 31096, 31195, 31321, 31409, 31558, 31613, 31738, 31856, 31952, 32056, 32278, 32497, 32619, 32755, 33024, 33287, 33459, 33693, 33969, 34297, 34593, 34765, 34997, 35278, 35635, 35973, 36315, 36688, 37021, 37349, 37724, 37994, 38288, 38428, 38568, 38712, 39004, 39324, 39680, 40108, 40568, 40869, 41098, 41574, 41954, 42461, 43071, 43756, 44114, 44726, 47316, 49173, 49918, 52643, 55428, 57616, 58568, 59640, 60488, 61435, 62251, 63080, 63811, 64274, 65149]
['33.039', '-115.367'];[6, 6, 6, 9, 9, 17, 21, 25, 25, 33, 38, 43, 52, 55, 57, 65, 68, 73, 75, 79, 79, 87, 87, 100, 117, 127, 143, 155, 155, 160, 175, 195, 213, 232, 251, 251, 251, 281, 284, 319, 319, 319, 333, 358, 358, 368, 400, 419, 455, 512, 512, 512, 564, 603, 647, 712, 786, 786, 786, 876, 902, 985, 1076, 1076, 1145, 1145, 1274, 1352, 1352, 1443, 1634, 1634, 1634, 1751, 1798, 2025, 2493, 2568, 2568, 2568, 3013, 3133, 3386, 3405, 3724, 4157, 4157, 4298, 4389, 4478, 4659, 4744, 4800, 4800, 4800, 5270, 5549, 5744, 5838, 6041, 6041, 6187, 6214, 6242, 6523, 6824, 6979, 7039, 7039, 7190, 7343, 7464, 7654, 7759, 7827, 7827, 7977, 8119, 8145, 8310, 8397, 8531, 8531, 8606, 8606, 8799, 8919, 8967, 9067, 9067, 9162, 9189, 9241, 9298, 9366, 9409, 9409, 9448, 9513, 9513, 9601, 9601, 9693, 9693, 9693, 9867, 9919, 9957, 10035, 10058, 10058, 10145, 10268, 10304, 10325, 10366, 10393, 10393, 10396, 10486, 10509, 10573, 10641, 10667, 10667, 10719, 10719, 10746, 10773, 11001, 11041, 11041, 11041, 11056, 11093, 11183, 11218, 11274, 11274, 11291, 11392, 11435, 11457, 11534, 11558, 11558, 11583, 11606, 11658, 11741, 11781, 11835, 11835, 11852, 11877, 11892, 11908, 11993, 12002, 12047, 12047, 12076, 12109, 12120, 12145, 12145, 12145, 12145, 12220, 12290, 12334, 12373, 12410, 12410, 12410, 12475, 12534, 12610, 12668, 12700, 12700, 12700, 12882, 12967, 12983, 13023, 13038, 13038, 13038, 13198, 13260, 13284, 13330, 13398, 13398, 13398, 13490, 13697, 13697, 13789, 13846, 13846, 13932, 14135, 14301, 14431, 14644, 14720, 14864, 15053, 15257, 15568, 15725, 15725, 15862, 15960, 16019, 16145, 16272, 16364, 16429, 16507, 16555, 16555, 16555, 17084, 17400, 17733, 17913, 18333, 18599, 18947, 19472, 19608, 19756, 20003, 20208, 20430, 20711, 20882, 20994, 21128, 21323, 21545, 21646, 21734, 21934, 22003, 22128]
['37.559', '-120.997'];[5, 8, 11, 12, 13, 17, 23, 29, 31, 33, 39, 44, 51, 58, 65, 71, 81, 90, 95, 103, 116, 121, 131, 146, 163, 177, 187, 206, 221, 226, 232, 236, 243, 251, 264, 264, 286, 294, 312, 339, 339, 339, 380, 380, 411, 411, 428, 461, 461, 476, 488, 496, 508, 517, 517, 537, 537, 559, 571, 571, 593, 598, 598, 611, 621, 629, 646, 659, 670, 683, 683, 699, 744, 744, 750, 767, 792, 816, 840, 865, 937, 937, 1023, 1072, 1072, 1110, 1212, 1242, 1267, 1267, 1322, 1473, 1514, 1599, 1639, 1714, 1789, 1871, 1940, 2000, 2115, 2165, 2165, 2165, 2310, 2391, 2391, 2531, 2660, 2660, 2889, 3004, 4364, 4364, 4633, 4732, 4973, 5356, 5517, 5777, 6077, 6077, 6344, 6508, 6835, 6984, 7401, 7603, 7603, 7861, 7994, 8228, 8492, 8745, 8890, 8890, 9061, 9221, 9308, 9308, 9408, 9408, 9566, 9665, 10264, 10264, 10855, 11592, 11953, 11953, 12379, 12541, 12668, 12935, 13084, 13120, 13282, 13380, 13483, 13521, 13886, 14101, 14257, 14482, 14544, 14710, 14786, 14902, 15021, 15162, 15277, 15382, 15441, 15635, 15685, 15749, 15838, 15926, 15976, 15976, 16052, 16052, 16150, 16229, 16289, 16319, 16351, 16398, 16425, 16436, 16452, 16452, 16452, 16471, 16496, 16504, 16512, 16573, 16628, 16703, 16737, 16759, 16767, 16804, 16886, 16950, 17002, 17038, 17076, 17087, 17130, 17160, 17198, 17244, 17292, 17341, 17354, 17403, 17455, 17509, 17572, 17629, 17686, 17714, 17760, 17814, 17872, 17928, 17979, 18027, 18076, 18134, 18204, 18286, 18368, 18386, 18549, 18614, 18711, 18852, 18992, 19144, 19276, 19397, 19510, 19658, 19802, 19964, 20144, 20370, 20658, 20932, 21145, 21145, 21460, 21585, 21714, 21938, 22162, 22399, 22624, 22876, 23274, 23763, 24047, 24461, 24807, 25271, 25675, 25936, 26361, 26744, 27398, 27798, 28266, 28667, 29040, 29533, 29992, 30549, 31106, 31568, 31914, 31914, 32881, 33148, 33623, 33899, 34141]
['35.343', '-118.728'];[5, 12, 13, 15, 29, 33, 47, 51, 60, 83, 110, 142, 173, 210, 230, 239, 252, 271, 303, 337, 371, 396, 436, 462, 533, 565, 578, 610, 623, 643, 671, 683, 691, 699, 735, 755, 809, 828, 847, 866, 879, 893, 939, 969, 1005, 1016, 1045, 1073, 1133, 1166, 1228, 1254, 1286, 1316, 1343, 1393, 1428, 1473, 1515, 1537, 1571, 1605, 1644, 1695, 1757, 1824, 1871, 1876, 1941, 2007, 2076, 2145, 2250, 2322, 2376, 2418, 2462, 2534, 2650, 2720, 2794, 2870, 2942, 3016, 3130, 3195, 3281, 3367, 3452, 3512, 3590, 3706, 3793, 3890, 3965, 4049, 4108, 4182, 4300, 4340, 4478, 4548, 4601, 4655, 4768, 4939, 5100, 5130, 5245, 5369, 5543, 5759, 5979, 6195, 6339, 6502, 6601, 6759, 6921, 7074, 7233, 7728, 8447, 9234, 10068, 11188, 12323, 13360, 14192, 14651, 15003, 16896, 17344, 18411, 19335, 19882, 20545, 20651, 21228, 21433, 21724, 22009, 22626, 23583, 24440, 24995, 25179, 25499, 25888, 26266, 26570, 26788, 26968, 27184, 27184, 27378, 27658, 27915, 28140, 28234, 28520, 28612, 28854, 28961, 29105, 29324, 29324, 29459, 29602, 29763, 29858, 30040, 30080, 30179, 30202, 30371, 30440, 30563, 30622, 30735, 30850, 30916, 31076, 31148, 31261, 31379, 31509, 31572, 31647, 31712, 31785, 31865, 31947, 31994, 32019, 32046, 32073, 32128, 32184, 32343, 32443, 32491, 32522, 32609, 32674, 32741, 32831, 32878, 32966, 33020, 33089, 33145, 33225, 33286, 33373, 33448, 33497, 33551, 33630, 33669, 33775, 33813, 33881, 33928, 34027, 34114, 34154, 34308, 34378, 34457, 34563, 34676, 34779, 34973, 35063, 35063, 35394, 35467, 35610, 35818, 36069, 36227, 36470, 36618, 36919, 37141, 37323, 37632, 37982, 38316, 38519, 39437, 39721, 39990, 40337, 40632, 41328, 41577, 41827, 41957, 42614, 42937, 43355, 43860, 44327, 45078, 45342, 46397, 47411, 48401, 49232, 49939, 50624, 51612, 53694, 54681, 55801, 56687, 57205, 58200, 59148, 60260, 61324, 62439, 63044, 63557, 64810, 66526, 67292]
['41.841', '-87.817'];[805, 922, 1194, 1418, 1418, 2239, 2613, 3445, 3727, 4496, 5152, 5575, 6111, 7439, 8034, 8728, 8728, 10520, 10520, 12472, 13417, 14585, 15474, 16323, 17306, 18087, 19391, 20395, 21272, 22101, 23181, 24546, 25178, 25811, 27616, 29058, 30574, 31953, 33449, 34880, 35696, 36513, 38668, 40227, 42324, 43715, 45223, 46689, 48341, 50236, 51674, 52655, 53381, 55470, 56406, 58457, 59905, 61212, 62218, 63690, 64691, 66213, 67551, 68949, 70417, 72010, 73097, 73819, 74521, 75306, 76266, 77119, 77925, 78495, 79673, 80204, 80713, 81344, 81924, 82427, 82819, 83271, 83585, 83978, 84249, 84581, 84906, 85184, 85538, 85858, 86179, 86551, 86885, 87177, 87424, 87784, 88138, 88650, 89068, 89407, 89755, 90122, 90329, 90536, 90911, 90911, 91774, 92240, 92532, 92781, 93053, 93496, 94005, 94605, 95138, 95557, 95884, 96186, 96662, 97214, 97790, 98292, 98670, 99052, 99464, 100124, 100795, 101411, 101955, 102583, 103008, 103441, 104001, 104687, 105493, 106131, 106713, 107247, 107744, 108425, 109150, 110002, 110865, 111447, 111948, 112484, 113044, 113788, 114724, 115344, 115960, 116620, 117171, 118012, 118757, 119644, 120567, 121308, 121877, 122423, 123172, 123691, 124573, 125124, 126003, 126577, 126992, 127616, 128012, 129545, 130616, 131078, 131622, 132072, 132401, 132963, 133686, 134352, 134801, 135274, 135690, 136246, 136993, 137580, 138576, 139088, 139583, 140078, 140623, 141430, 142215, 143084, 143634, 144315, 144697, 145079, 145462, 146152, 146917, 147841, 148381, 149127, 149588, 150400, 151470, 152387, 153514, 154519, 155567, 156726, 157573, 159035, 160645, 162220, 163912, 165198, 166457, 168139, 170039, 171437, 173817, 175586, 177465, 178832, 181108, 183649, 186405, 189660, 193102, 195740, 198184, 201176, 204977, 210266, 214924, 218662, 223110, 227425, 231462, 236717, 242662, 246392, 251101, 255608, 260004, 262429, 268284, 272733, 277026, 280896, 284217, 287124, 291312, 296129, 298870, 301582, 304220, 305294, 306369, 310722, 314134, 318324, 322122, 325813, 329003, 332693, 335204, 338093, 342654, 346004, 349461, 352409, 355467, 358014, 360117, 363261, 366020, 368824, 371088, 373008, 375360, 377709, 380096, 382213, 383480, 384931, 386469, 388386, 390927]
['41.851', '-88.086'];[79, 95, 103, 131, 131, 199, 202, 274, 320, 356, 392, 448, 500, 590, 656, 715, 715, 875, 875, 1008, 1048, 1162, 1223, 1312, 1386, 1463, 1560, 1642, 1695, 1761, 1864, 1947, 1997, 2047, 2219, 2311, 2443, 2628, 2736, 2870, 2975, 3081, 3256, 3432, 3611, 3803, 3918, 4056, 4213, 4374, 4493, 4603, 4745, 5121, 5244, 5453, 5634, 5780, 5904, 6076, 6171, 6308, 6471, 6744, 6891, 7060, 7207, 7290, 7350, 7460, 7543, 7620, 7707, 7765, 7818, 7891, 7939, 7997, 8046, 8111, 8157, 8215, 8255, 8311, 8355, 8389, 8434, 8465, 8495, 8546, 8574, 8609, 8646, 8682, 8715, 8736, 8780, 8825, 8879, 8919, 8951, 8993, 9012, 9032, 9083, 9083, 9192, 9267, 9311, 9364, 9392, 9454, 9502, 9571, 9641, 9719, 9794, 9810, 9867, 9917, 10013, 10107, 10196, 10317, 10414, 10531, 10627, 10701, 10771, 10875, 10953, 11005, 11084, 11177, 11267, 11380, 11470, 11558, 11689, 11804, 11926, 12021, 12155, 12233, 12312, 12427, 12511, 12592, 12693, 12815, 12892, 13032, 13151, 13289, 13410, 13530, 13686, 13778, 13909, 14001, 14103, 14200, 14299, 14398, 14493, 14615, 14679, 14770, 14840, 15109, 15247, 15322, 15385, 15499, 15592, 15704, 15826, 15938, 16022, 16123, 16209, 16304, 16374, 16488, 16622, 16694, 16799, 16883, 16955, 17091, 17253, 17393, 17471, 17589, 17690, 17738, 17786, 17873, 18021, 18129, 18209, 18305, 18414, 18583, 18788, 18985, 19156, 19310, 19467, 19640, 19767, 19967, 20277, 20477, 20724, 20947, 21231, 21470, 21776, 22100, 22546, 22783, 23099, 23408, 23780, 24240, 24696, 25201, 25681, 26065, 26512, 27065, 27584, 28834, 29541, 30244, 30977, 31830, 32487, 33102, 33851, 34607, 35284, 35878, 36941, 37632, 38670, 39547, 40314, 41006, 41602, 42201, 42881, 43513, 44035, 44656, 45087, 45266, 45446, 47179, 47742, 48499, 49311, 49976, 50484, 51051, 51672, 52300, 52882, 53456, 54080, 54533, 55013, 55495, 55941, 56512, 56881, 57421, 57784, 58048, 58402, 58741, 59212, 59577, 59758, 60077, 60473, 60839, 61271]
['42.322', '-88.004'];[69, 96, 111, 139, 139, 230, 241, 300, 343, 389, 477, 540, 608, 683, 742, 815, 815, 1041, 1041, 1230, 1331, 1445, 1516, 1621, 1711, 1767, 1914, 2073, 2162, 2216, 2287, 2379, 2459, 2540, 2717, 2879, 2990, 3080, 3192, 3382, 3445, 3509, 3766, 3975, 4161, 4252, 4370, 4529, 4762, 4985, 5199, 5245, 5323, 5662, 5758, 5992, 6157, 6382, 6489, 6645, 6709, 6905, 7128, 7291, 7465, 7615, 7723, 7767, 7845, 7933, 8063, 8238, 8331, 8408, 8450, 8511, 8584, 8647, 8690, 8768, 8808, 8861, 8886, 8934, 8980, 9033, 9076, 9109, 9133, 9154, 9207, 9242, 9279, 9326, 9356, 9404, 9447, 9514, 9553, 9608, 9644, 9695, 9707, 9719, 9752, 9752, 9864, 9919, 9954, 10007, 10039, 10104, 10175, 10253, 10318, 10378, 10422, 10464, 10561, 10653, 10707, 10767, 10818, 10896, 10963, 11079, 11159, 11260, 11366, 11448, 11523, 11608, 11649, 11752, 11855, 11952, 11982, 12089, 12223, 12315, 12376, 12491, 12617, 12670, 12741, 12852, 12939, 13047, 13144, 13231, 13282, 13375, 13485, 13591, 13668, 13741, 13808, 13857, 13937, 14027, 14172, 14223, 14379, 14455, 14522, 14594, 14639, 14697, 14767, 15006, 15151, 15192, 15250, 15349, 15379, 15472, 15583, 15700, 15776, 15818, 15888, 15999, 16040, 16175, 16285, 16299, 16405, 16489, 16545, 16636, 16733, 16794, 16892, 16953, 16992, 17071, 17151, 17246, 17383, 17468, 17520, 17606, 17691, 17794, 17932, 18034, 18141, 18251, 18366, 18521, 18633, 18859, 19077, 19252, 19438, 19546, 19714, 19856, 20042, 20157, 20485, 20630, 20815, 21010, 21373, 21608, 21819, 22278, 22618, 22817, 23177, 23652, 24105, 25124, 25758, 26144, 26541, 27189, 27920, 28602, 29497, 30031, 30532, 31079, 31753, 32063, 32825, 33260, 33841, 34159, 34539, 34915, 35460, 36001, 36375, 36845, 37299, 37447, 37596, 38073, 38638, 39051, 39563, 39927, 40293, 40932, 41303, 41667, 42110, 42410, 42727, 43088, 43437, 43764, 44099, 44533, 44858, 45168, 45431, 45653, 45936, 46271, 46551, 46833, 46940, 47101, 47325, 47564, 47939]
['41.446', '-87.979'];[21, 24, 28, 40, 40, 104, 127, 182, 223, 228, 322, 384, 455, 582, 648, 697, 697, 914, 914, 1077, 1126, 1228, 1283, 1350, 1433, 1494, 1566, 1603, 1643, 1692, 1736, 1820, 1852, 1885, 2009, 2060, 2126, 2173, 2254, 2369, 2430, 2492, 2617, 2796, 2868, 3066, 3150, 3332, 3434, 3561, 3636, 3684, 3740, 3896, 3973, 4090, 4277, 4312, 4388, 4455, 4560, 4694, 4797, 4929, 5012, 5117, 5188, 5238, 5279, 5356, 5442, 5510, 5566, 5613, 5649, 5704, 5742, 5799, 5858, 5890, 5917, 5961, 6011, 6051, 6086, 6106, 6140, 6158, 6191, 6222, 6256, 6284, 6317, 6367, 6398, 6433, 6459, 6493, 6542, 6577, 6608, 6635, 6660, 6686, 6744, 6744, 6839, 6883, 6923, 6957, 6996, 7061, 7120, 7171, 7223, 7278, 7340, 7382, 7436, 7476, 7542, 7592, 7652, 7687, 7762, 7845, 7925, 7977, 8024, 8101, 8148, 8191, 8260, 8352, 8443, 8502, 8592, 8650, 8729, 8821, 8932, 9053, 9151, 9236, 9315, 9413, 9486, 9576, 9692, 9804, 9874, 10013, 10102, 10239, 10357, 10501, 10614, 10760, 10830, 10927, 11063, 11136, 11278, 11371, 11447, 11546, 11619, 11676, 11737, 12047, 12189, 12260, 12337, 12415, 12505, 12591, 12681, 12770, 12820, 12888, 12955, 13044, 13130, 13211, 13330, 13416, 13451, 13539, 13612, 13720, 13803, 13917, 13984, 14045, 14133, 14186, 14239, 14331, 14419, 14528, 14589, 14702, 14804, 14937, 15084, 15202, 15394, 15508, 15644, 15766, 15888, 16074, 16321, 16481, 16748, 16898, 17106, 17354, 17616, 17862, 18179, 18356, 18621, 18807, 19141, 19516, 19946, 20358, 20657, 21043, 21419, 21795, 22323, 23279, 24010, 24580, 25132, 25892, 26627, 27412, 28304, 29092, 29725, 30384, 31289, 31913, 32818, 33564, 34338, 34965, 35444, 36082, 36762, 37368, 37864, 38291, 38684, 38852, 39020, 40092, 40611, 41204, 41826, 42380, 42798, 43192, 43578, 44069, 44883, 45363, 45881, 46265, 46584, 46879, 47257, 47899, 48272, 48657, 49025, 49253, 49522, 49861, 50238, 50528, 50712, 50920, 51137, 51466, 51794]
['41.938', '-88.429'];[13, 18, 24, 38, 38, 75, 90, 100, 113, 128, 142, 154, 176, 207, 220, 234, 234, 296, 296, 339, 376, 403, 421, 448, 463, 490, 538, 582, 605, 638, 684, 764, 813, 863, 962, 1049, 1109, 1185, 1308, 1412, 1469, 1526, 1677, 1803, 1935, 2115, 2206, 2331, 2498, 2668, 2818, 3003, 3126, 3592, 3744, 3995, 4159, 4263, 4396, 4584, 4682, 4813, 4981, 5327, 5484, 5645, 5761, 5866, 5947, 6083, 6188, 6259, 6338, 6404, 6467, 6518, 6581, 6672, 6734, 6787, 6850, 6897, 6948, 6992, 7030, 7055, 7096, 7128, 7167, 7202, 7233, 7274, 7331, 7399, 7430, 7457, 7496, 7529, 7582, 7604, 7626, 7674, 7688, 7703, 7733, 7733, 7796, 7819, 7856, 7877, 7909, 7949, 7971, 8028, 8078, 8107, 8137, 8151, 8218, 8262, 8291, 8345, 8361, 8406, 8433, 8481, 8544, 8613, 8665, 8714, 8782, 8820, 8884, 8964, 9069, 9138, 9200, 9239, 9336, 9417, 9509, 9629, 9710, 9759, 9803, 9878, 9948, 10027, 10100, 10157, 10184, 10314, 10384, 10466, 10516, 10620, 10702, 10759, 10796, 10857, 10956, 11002, 11052, 11099, 11155, 11204, 11285, 11354, 11395, 11552, 11660, 11689, 11735, 11761, 11826, 11888, 11965, 12034, 12081, 12135, 12194, 12280, 12372, 12444, 12554, 12616, 12657, 12716, 12790, 12889, 12974, 13065, 13092, 13159, 13182, 13233, 13285, 13344, 13399, 13469, 13523, 13602, 13655, 13756, 13846, 13974, 14065, 14131, 14278, 14436, 14558, 14702, 14925, 15091, 15234, 15422, 15616, 15802, 16038, 16211, 16453, 16621, 16903, 17098, 17421, 17738, 18030, 18390, 18650, 18972, 19337, 19699, 20127, 21195, 21780, 22192, 22579, 23179, 23798, 24292, 24890, 25278, 25712, 26105, 26656, 26982, 27663, 28225, 28832, 29240, 29562, 29870, 30350, 30756, 31136, 31493, 31767, 31861, 31955, 32533, 32910, 33273, 33695, 34125, 34411, 34854, 35176, 35489, 35872, 36193, 36498, 36780, 37161, 37534, 37747, 38080, 38407, 38694, 38997, 39186, 39429, 39712, 39970, 40196, 40356, 40532, 40678, 40869, 41232]
['42.336', '-89.161'];[4, 5, 5, 7, 7, 8, 9, 12, 13, 15, 18, 24, 28, 36, 42, 49, 49, 63, 63, 77, 80, 94, 99, 101, 112, 121, 145, 172, 178, 195, 207, 238, 245, 252, 279, 302, 318, 343, 365, 392, 417, 442, 485, 521, 579, 638, 649, 696, 759, 830, 877, 917, 932, 1159, 1208, 1337, 1390, 1436, 1490, 1537, 1564, 1615, 1681, 1780, 1838, 1925, 1953, 1993, 2001, 2091, 2156, 2209, 2251, 2290, 2313, 2354, 2397, 2465, 2507, 2545, 2576, 2602, 2627, 2652, 2667, 2696, 2736, 2744, 2763, 2776, 2796, 2810, 2826, 2861, 2883, 2893, 2911, 2935, 2959, 2992, 3004, 3014, 3022, 3030, 3046, 3046, 3067, 3084, 3091, 3109, 3118, 3131, 3143, 3161, 3156, 3169, 3191, 3202, 3215, 3251, 3303, 3318, 3342, 3362, 3365, 3386, 3418, 3457, 3486, 3516, 3539, 3570, 3582, 3610, 3641, 3663, 3673, 3688, 3704, 3730, 3746, 3755, 3772, 3779, 3784, 3797, 3806, 3814, 3835, 3853, 3861, 3885, 3901, 3966, 3981, 3998, 4018, 4048, 4069, 4087, 4116, 4153, 4175, 4187, 4218, 4248, 4278, 4326, 4342, 4422, 4469, 4507, 4539, 4572, 4609, 4661, 4731, 4757, 4790, 4843, 4883, 4967, 5044, 5098, 5218, 5274, 5320, 5399, 5531, 5634, 5750, 5848, 5959, 6037, 6069, 6184, 6300, 6455, 6572, 6707, 6779, 6886, 6975, 7181, 7354, 7502, 7663, 7734, 7897, 8063, 8207, 8397, 8580, 8773, 9027, 9114, 9314, 9464, 9736, 9857, 10052, 10183, 10340, 10463, 10703, 10930, 11084, 11425, 11638, 11800, 12043, 12258, 12589, 13015, 13378, 13600, 13881, 14174, 14498, 14757, 15064, 15320, 15571, 15872, 16045, 16225, 16528, 16786, 17073, 17303, 17480, 17843, 18042, 18330, 18509, 18680, 18948, 19049, 19150, 19376, 19547, 19765, 20052, 20275, 20465, 20645, 20860, 21038, 21295, 21555, 21752, 21879, 22031, 22182, 22350, 22488, 22663, 22759, 22861, 22965, 23071, 23201, 23323, 23392, 23500, 23539, 23650, 23760, 23840]
